date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:32	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:33%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=WJZMmPlQAE4=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.cbec52.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:33	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:33%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=sjdK/JDjQs8=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.cc88b2.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:33	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:33%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=yA5Y2t7Zdn8=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.cd5017.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:33	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:34%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=wE%20F/jg3BPI=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.ce936a.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:34	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:34%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=yxUPAVPKsmA=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.cf106d.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:34	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:34%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=%201c4qtey%20iA=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d076ee.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:34	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:35%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=hgMnsRcQa8I=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d12835.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:35	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:35%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=y%20OyghHsVZ0=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d238a7.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:35	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:35%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=t/qO0j4mHlU=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d38738.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:35	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:36%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=SNZ421bisdY=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d4bb42.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:36	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:36%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=2wl0SFyVu/g=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d53ecd.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:36	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:36%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=rV%20e6KpRuRc=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d67b2b.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:36	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:37%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=k3NyfrYW8No=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d728d0.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:37	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:37%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=y5fs7drMmmA=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d8beea.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:37	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:37%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=VL30zMPQQCY=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.d9de3a.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:37	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:38%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=TM%20OHbWgTOI=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.da4857.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:38	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:38%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=CM32B8%20NFr8=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.db06c4.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:38	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:38%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=vfqvQnqWYL8=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.dc7b13.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:38	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:38%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=HlvBRYu%209nU=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.dd21f7.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:39	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:40%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=MpBYi9pDWjI=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.dec797.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:39	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:40%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=ZGWa0%209MU84=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.dfee89.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:39	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:40%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=6BfKhXe74y8=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e0caf3.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:40	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:41%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=INq93BY9jJs=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e147c1.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:40	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:41%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=j63rY%20PEDbo=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e2ee5b.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:40	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:41%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=1vG%20bcFJAEA=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e3b94f.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:41	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:42%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=cEmKJvnCyLQ=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e4fba0.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:41	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:42%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=7TSwrbbL/iA=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e56e02.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:41	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:42%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=mxDumozdKn8=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e67525.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:42	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:43%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=jK01LUrnjlk=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e7fd1b.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:42	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:43%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=FZuhO6k3aMg=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e8cd13.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:42	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:43%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=MtGNG1bDy1s=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.e92f43.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:43	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:44%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=Ahn3wrNsBC4=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.ea3e43.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:43	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:44%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=esCrSQFUvGg=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.ebce4a.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:43	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:44%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=6H4uVlIEaKs=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.ec9a10.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:44	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:45%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=oSGGlEahvCA=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.ed1330.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:44	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:45%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=p2NchwK32T4=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.ee27f5.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:44	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:45%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=Zsgv5p58qjk=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.efccfb.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:45	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:46%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=hAdTXNWwWqY=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f02057.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:45	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:46%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=C2PYHmfXYYw=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f1d5a7.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:45	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:46%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=AFej8q3vClM=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f2c30a.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:46	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:47%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=bg4j7fiynz0=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f3ee62.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:46	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:47%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=cb5zVCGVE3Y=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f477e5.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:46	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:47%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=s9kvPE4lgTo=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f5041d.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:47	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:48%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=U96OXkuVanY=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f651fb.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:47	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:48%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=NNHgxEa9%20rU=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f71fb3.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:47	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:48%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=jq8tImlIJIs=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f84637.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
16:23:48	324/324	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2022%20Nov%202025%2019:23:49%20GMT	https://www.nfe.fazenda.gov.br/portal/%0d%0a%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.aspx?conteudo=BrS43szSbpY=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/__%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20exibirArquivo.f9d28d.delayed	(from https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=)
